"Time","ec"
1437721236951,-171
1437721236959,-154
1437721236967,-149
1437721236974,-151
1437721236982,-154
1437721236990,-144
1437721236998,-151
1437721237006,-156
1437721237014,-144
1437721237022,-159
1437721237030,-161
1437721237038,-166
1437721237045,-249
1437721237053,-337
1437721237061,-176
1437721237069,430
1437721237077,974
1437721237085,754
1437721237093,251
1437721237101,32
1437721237108,-66
1437721237116,-144
1437721237124,-171
1437721237132,-183
1437721237140,-203
1437721237148,-203
1437721237156,-200
1437721237164,-198
1437721237171,-203
1437721237179,-198
1437721237187,-205
1437721237195,-222
1437721237203,-225
1437721237211,-225
1437721237219,-237
1437721237227,-237
1437721237235,-232
1437721237242,-244
1437721237250,-242
1437721237258,-232
1437721237266,-242
1437721237274,-237
1437721237282,-249
1437721237290,-244
1437721237297,-225
1437721237305,-237
1437721237313,-244
1437721237321,-249
1437721237329,-242
1437721237337,-237
1437721237344,-237
1437721237352,-227
1437721237360,-210
1437721237368,-200
1437721237376,-193
1437721237384,-198
1437721237392,-198
1437721237399,-195
1437721237407,-183
1437721237415,-183
1437721237423,-181
1437721237431,-171
1437721237439,-159
1437721237447,-156
1437721237454,-171
1437721237462,-171
1437721237470,-164
1437721237478,-146
1437721237486,-149
1437721237494,-161
1437721237501,-149
1437721237509,-139
1437721237517,-164
1437721237525,-159
1437721237533,-122
1437721237541,-120
1437721237549,-127
1437721237556,-125
1437721237564,-125
1437721237572,-132
1437721237580,-134
1437721237588,-137
1437721237596,-142
1437721237604,-134
1437721237611,-139
1437721237619,-144
1437721237627,-127
1437721237635,-120
1437721237643,-122
1437721237651,-120
1437721237658,-112
1437721237666,-115
1437721237674,-117
1437721237682,-120
1437721237690,-110
1437721237698,-105
1437721237706,-98
1437721237713,-110
1437721237721,-107
1437721237729,-103
1437721237737,-110
1437721237745,-110
1437721237753,-103
1437721237761,-103
1437721237768,-107
1437721237776,-100
1437721237784,-88
1437721237792,-78
1437721237800,-90
1437721237808,-83
1437721237815,-90
1437721237823,-107
1437721237831,-90
1437721237839,-95
1437721237847,-117
1437721237855,-98
1437721237863,-88
1437721237870,-112
1437721237878,-205
1437721237886,-229
1437721237894,68
1437721237902,723
1437721237910,1052
1437721237918,667
1437721237925,234
1437721237933,71
1437721237941,-29
1437721237949,-100
1437721237957,-105
1437721237965,-105
1437721237972,-117
1437721237980,-120
1437721237988,-117
1437721237996,-125
1437721238004,-132
1437721238012,-134
1437721238020,-144
1437721238027,-134
1437721238035,-127
1437721238043,-139
1437721238051,-134
1437721238059,-137
1437721238066,-132
1437721238074,-139
1437721238082,-149
1437721238090,-139
1437721238098,-120
1437721238106,-127
1437721238113,-134
1437721238121,-129
1437721238129,-134
1437721238137,-132
1437721238145,-139
1437721238152,-149
1437721238160,-144
1437721238168,-149
1437721238176,-146
1437721238184,-151
1437721238191,-144
1437721238199,-112
1437721238207,-117
1437721238215,-107
1437721238223,-105
1437721238230,-107
1437721238238,-88
1437721238246,-95
1437721238254,-85
1437721238262,-83
1437721238270,-98
1437721238277,-93
1437721238285,-88
1437721238293,-85
1437721238301,-81
1437721238309,-78
1437721238316,-76
1437721238324,-66
1437721238332,-71
1437721238340,-81
1437721238348,-73
1437721238355,-66
1437721238363,-68
1437721238371,-66
1437721238379,-68
1437721238387,-81
1437721238395,-73
1437721238402,-78
1437721238410,-78
1437721238418,-78
1437721238426,-78
1437721238434,-71
1437721238441,-71
1437721238449,-73
1437721238457,-76
1437721238465,-71
1437721238473,-61
1437721238480,-56
1437721238488,-61
1437721238496,-63
1437721238504,-68
1437721238512,-71
1437721238519,-66
1437721238527,-56
1437721238535,-66
1437721238543,-73
1437721238551,-56
1437721238559,-56
1437721238566,-73
1437721238574,-68
1437721238582,-59
1437721238590,-61
1437721238598,-59
1437721238605,-51
1437721238613,-59
1437721238621,-42
1437721238629,-44
1437721238637,-59
1437721238644,-44
1437721238652,-44
1437721238660,-51
1437721238668,-44
1437721238676,-32
1437721238683,-37
1437721238691,-39
1437721238699,-34
1437721238707,-32
1437721238715,-32
1437721238723,-44
1437721238730,-46
1437721238738,-46
1437721238746,-46
1437721238754,-54
1437721238762,-56
1437721238769,-85
1437721238777,-178
1437721238785,-151
1437721238793,205
1437721238801,776
1437721238809,891
1437721238817,469
1437721238824,171
1437721238832,56
1437721238840,-34
1437721238848,-73
1437721238856,-83
1437721238864,-90
1437721238872,-95
1437721238880,-78
1437721238887,-76
1437721238895,-85
1437721238903,-88
1437721238911,-88
1437721238919,-88
1437721238927,-95
1437721238935,-107
1437721238943,-105
1437721238950,-85
1437721238958,-90
1437721238966,-103
1437721238974,-95
1437721238982,-88
1437721238990,-98
1437721238998,-107
1437721239005,-110
1437721239013,-112
1437721239021,-112
1437721239029,-122
1437721239037,-117
1437721239045,-117
1437721239053,-127
1437721239061,-112
1437721239068,-110
1437721239076,-127
1437721239084,-125
1437721239092,-125
1437721239100,-117
1437721239108,-115
1437721239116,-112
1437721239124,-93
1437721239131,-100
1437721239139,-98
1437721239147,-88
1437721239155,-93
1437721239163,-105
1437721239171,-105
1437721239179,-98
1437721239187,-88
1437721239194,-88
1437721239202,-85
1437721239210,-83
1437721239218,-83
1437721239226,-85
1437721239234,-93
1437721239242,-85
1437721239249,-83
1437721239257,-78
1437721239265,-78
1437721239273,-83
1437721239281,-71
1437721239289,-66
1437721239297,-66
1437721239305,-63
1437721239312,-68
1437721239320,-78
1437721239328,-71
1437721239336,-71
1437721239344,-73
1437721239352,-71
1437721239360,-71
1437721239368,-76
1437721239375,-81
1437721239383,-68
1437721239391,-68
1437721239399,-85
1437721239407,-73
1437721239415,-66
1437721239423,-66
1437721239430,-68
1437721239438,-61
1437721239446,-51
1437721239454,-61
1437721239462,-56
1437721239470,-61
1437721239478,-61
1437721239486,-51
1437721239493,-51
1437721239501,-44
1437721239509,-46
1437721239517,-44
1437721239525,-44
1437721239533,-49
1437721239541,-42
1437721239549,-42
1437721239556,-46
1437721239564,-46
1437721239572,-42
1437721239580,-27
1437721239588,-20
1437721239596,-15
1437721239604,-15
1437721239612,-20
1437721239619,-24
1437721239627,-34
1437721239635,-46
1437721239643,-56
1437721239651,-49
1437721239659,-51
1437721239667,-59
1437721239675,-56
1437721239682,-85
1437721239690,-181
1437721239698,-166
1437721239706,222
1437721239714,876
1437721239722,1018
1437721239730,532
1437721239738,203
1437721239745,103
1437721239753,32
1437721239761,-17
1437721239769,-39
1437721239777,-29
1437721239785,-37
1437721239793,-46
1437721239800,-44
1437721239808,-44
1437721239816,-49
1437721239824,-56
1437721239832,-61
1437721239840,-63
1437721239848,-66
1437721239856,-54
1437721239863,-39
1437721239871,-46
1437721239879,-49
1437721239887,-51
1437721239895,-42
1437721239903,-29
1437721239911,-42
1437721239919,-44
1437721239926,-39
1437721239934,-46
1437721239942,-39
1437721239950,-39
1437721239958,-46
1437721239966,-32
1437721239974,-34
1437721239982,-44
1437721239989,-39
1437721239997,-32
1437721240005,-24
1437721240013,-24
1437721240021,-20
1437721240029,-27
1437721240037,-29
1437721240044,-7
1437721240052,-12
1437721240060,-22
1437721240068,-12
1437721240076,-7
1437721240084,-7
1437721240092,-2
1437721240100,0
1437721240107,-7
1437721240115,-5
1437721240123,0
1437721240131,-7
1437721240139,-10
1437721240147,2
1437721240155,0
1437721240163,7
1437721240170,10
1437721240178,5
1437721240186,10
1437721240194,-2
1437721240202,0
1437721240210,12
1437721240218,2
1437721240225,0
1437721240233,7
1437721240241,0
1437721240249,0
1437721240257,7
1437721240265,2
1437721240273,-12
1437721240281,0
1437721240288,5
1437721240296,7
1437721240304,0
1437721240312,0
1437721240320,2
1437721240328,-5
1437721240336,5
1437721240344,12
1437721240351,7
1437721240359,10
1437721240367,17
1437721240375,10
1437721240383,17
1437721240391,0
1437721240399,5
1437721240407,7
1437721240415,5
1437721240422,15
1437721240430,0
1437721240438,5
1437721240446,5
1437721240454,15
1437721240462,22
1437721240470,29
1437721240478,39
1437721240485,46
1437721240493,39
1437721240501,37
1437721240509,42
1437721240517,34
1437721240525,32
1437721240533,44
1437721240541,46
1437721240548,37
1437721240556,-15
1437721240564,-120
1437721240572,-51
1437721240580,459
1437721240588,1162
1437721240596,1162
1437721240604,613
1437721240612,273
1437721240619,134
1437721240627,46
1437721240635,-2
1437721240643,-20
1437721240651,-17
1437721240659,-15
1437721240667,-27
1437721240675,-17
1437721240682,-22
1437721240690,-22
1437721240698,-17
1437721240706,-27
1437721240714,-27
1437721240722,-22
1437721240730,-20
1437721240738,-29
1437721240745,-29
1437721240753,-27
1437721240761,-22
1437721240769,-22
1437721240777,-27
1437721240785,-27
1437721240793,-32
1437721240801,-22
1437721240809,-22
1437721240816,-27
1437721240824,-34
1437721240832,-34
1437721240840,-27
1437721240848,-32
1437721240856,-42
1437721240864,-42
1437721240872,-24
1437721240879,-24
1437721240887,-12
1437721240895,5
1437721240903,-5
1437721240911,2
1437721240919,5
1437721240927,22
1437721240935,17
1437721240942,2
1437721240950,15
1437721240958,0
1437721240966,-12
1437721240974,5
1437721240982,7
1437721240990,5
1437721240998,7
1437721241006,20
1437721241013,22
1437721241021,27
1437721241029,39
1437721241037,44
1437721241045,27
1437721241053,24
1437721241061,42
1437721241069,34
1437721241076,17
1437721241084,17
1437721241092,17
1437721241100,0
1437721241108,10
1437721241116,5
1437721241124,-17
1437721241132,10
1437721241139,-5
1437721241147,-2
1437721241155,2
1437721241163,0
1437721241171,5
1437721241179,-2
1437721241187,-5
1437721241195,-7
1437721241203,-5
1437721241211,-7
1437721241218,7
1437721241226,7
1437721241234,7
1437721241242,7
1437721241250,10
1437721241258,27
1437721241266,24
1437721241274,7
1437721241281,15
1437721241289,10
1437721241297,10
1437721241305,17
1437721241313,22
1437721241321,27
1437721241329,5
1437721241337,-5
1437721241344,5
1437721241352,12
1437721241360,7
1437721241368,15
1437721241376,22
1437721241384,32
1437721241392,17
1437721241400,15
1437721241408,12
1437721241415,-5
1437721241423,-2
1437721241431,-2
1437721241439,-5
1437721241447,-5
1437721241455,12
1437721241463,-15
1437721241471,-88
1437721241478,-137
1437721241486,0
1437721241494,515
1437721241502,1035
1437721241510,779
1437721241518,320
1437721241526,166
1437721241534,68
1437721241541,5
1437721241549,-39
1437721241557,-39
1437721241565,-61
1437721241573,-54
1437721241581,-49
1437721241589,-34
1437721241597,-46
1437721241605,-59
1437721241612,-59
1437721241620,-61
1437721241628,-44
1437721241636,-54
1437721241644,-54
1437721241652,-56
1437721241660,-59
1437721241668,-49
1437721241675,-56
1437721241683,-68
1437721241691,-71
1437721241699,-71
1437721241707,-73
1437721241715,-78
1437721241723,-81
1437721241731,-88
1437721241738,-98
1437721241746,-93
1437721241754,-103
1437721241762,-83
1437721241770,-66
1437721241778,-93
1437721241786,-83
1437721241794,-73
1437721241802,-81
1437721241809,-71
1437721241817,-71
1437721241825,-81
1437721241833,-90
1437721241841,-73
1437721241849,-78
1437721241857,-88
1437721241865,-78
1437721241872,-85
1437721241880,-88
1437721241888,-98
1437721241896,-90
1437721241904,-100
1437721241912,-110
1437721241920,-105
1437721241928,-98
1437721241935,-95
1437721241943,-100
1437721241951,-100
1437721241959,-100
1437721241967,-78
1437721241975,-78
1437721241983,-90
1437721241991,-88
1437721241999,-93
1437721242006,-88
1437721242014,-85
1437721242022,-83
1437721242030,-81
1437721242038,-78
1437721242046,-93
1437721242054,-95
1437721242061,-88
1437721242069,-88
1437721242077,-88
1437721242085,-90
1437721242093,-81
1437721242101,-81
1437721242109,-81
1437721242116,-88
1437721242124,-83
1437721242132,-76
1437721242140,-78
1437721242148,-83
1437721242156,-83
1437721242164,-88
1437721242172,-90
1437721242179,-88
1437721242187,-98
1437721242195,-98
1437721242203,-105
1437721242211,-112
1437721242219,-115
1437721242227,-122
1437721242234,-122
1437721242242,-125
1437721242250,-127
1437721242258,-107
1437721242266,-105
1437721242274,-103
1437721242282,-90
1437721242289,-85
1437721242297,-78
1437721242305,-88
1437721242313,-95
1437721242321,-95
1437721242329,-90
1437721242337,-85
1437721242344,-100
1437721242352,-103
1437721242360,-103
1437721242368,-164
1437721242376,-271
1437721242384,-205
1437721242392,264
1437721242399,869
1437721242407,757
1437721242415,273
1437721242423,68
1437721242431,-24
1437721242439,-63
1437721242447,-120
1437721242454,-142
1437721242462,-146
1437721242470,-146
1437721242478,-156
1437721242486,-149
1437721242494,-149
1437721242502,-146
1437721242509,-144
1437721242517,-149
1437721242525,-144
1437721242533,-134
1437721242541,-139
1437721242549,-139
1437721242557,-139
1437721242565,-120
1437721242572,-115
1437721242580,-117
1437721242588,-105
1437721242596,-110
1437721242604,-105
1437721242612,-100
1437721242620,-90
1437721242627,-68
1437721242635,-66
1437721242643,-66
1437721242651,-51
1437721242659,-42
1437721242667,-42
1437721242675,-46
1437721242682,-39
1437721242690,-32
1437721242698,-37
1437721242706,-32
1437721242714,-46
1437721242722,-56
1437721242730,-66
1437721242737,-83
1437721242745,-93
1437721242753,-81
1437721242761,-83
1437721242769,-88
1437721242777,-76
1437721242785,-71
1437721242793,-63
1437721242801,-61
1437721242808,-61
1437721242816,-54
1437721242824,-59
1437721242832,-56
1437721242840,-42
1437721242848,-51
1437721242856,-56
1437721242864,-49
1437721242871,-44
1437721242879,-56
1437721242887,-54
1437721242895,-49
1437721242903,-39
1437721242911,-42
1437721242919,-44
1437721242927,-34
1437721242934,-42
1437721242942,-46
1437721242950,-49
1437721242958,-49
1437721242966,-51
1437721242974,-63
1437721242982,-68
1437721242990,-56
1437721242998,-46
1437721243005,-49
1437721243013,-56
1437721243021,-61
1437721243029,-61
1437721243037,-49
1437721243045,-61
1437721243053,-61
1437721243061,-44
1437721243068,-39
1437721243076,-37
1437721243084,-51
1437721243092,-51
1437721243100,-42
1437721243108,-37
1437721243116,-37
1437721243124,-34
1437721243131,-42
1437721243139,-56
1437721243147,-49
1437721243155,-63
1437721243163,-73
1437721243171,-66
1437721243179,-76
1437721243187,-83
1437721243195,-78
1437721243202,-146
1437721243210,-261
1437721243218,-208
1437721243226,229
1437721243234,906
1437721243242,923
1437721243250,396
1437721243258,105
1437721243265,-5
1437721243273,-51
1437721243281,-93
1437721243289,-110
1437721243297,-117
1437721243305,-115
1437721243313,-112
1437721243321,-110
1437721243328,-112
1437721243336,-120
1437721243344,-117
1437721243352,-115
1437721243360,-117
1437721243368,-122
1437721243376,-115
1437721243384,-117
1437721243392,-142
1437721243399,-156
1437721243407,-139
1437721243415,-125
1437721243423,-132
1437721243431,-146
1437721243439,-149
1437721243447,-132
1437721243455,-134
1437721243462,-146
1437721243470,-132
1437721243478,-122
1437721243486,-134
1437721243494,-132
1437721243502,-139
1437721243510,-139
1437721243518,-120
1437721243525,-117
1437721243533,-117
1437721243541,-117
1437721243549,-127
1437721243557,-137
1437721243564,-154
1437721243572,-154
1437721243580,-146
1437721243588,-161
1437721243595,-161
1437721243603,-166
1437721243611,-173
1437721243619,-161
1437721243627,-161
1437721243635,-156
1437721243642,-151
1437721243650,-161
